2025-10-02 13:26:59 [main] INFO  BcapApplication:55 - Starting BcapApplication using Java 21.0.6 on LeRuccoLOQ with PID 28108 (C:\bcap\bcap-be\target\classes started by drucc in C:\bcap\bcap-be)
2025-10-02 13:26:59 [main] INFO  BcapApplication:632 - No active profile set, falling back to 1 default profile: "default"
2025-10-02 13:27:00 [main] INFO  TomcatWebServer:108 - Tomcat initialized with port(s): 8080 (http)
2025-10-02 13:27:00 [main] INFO  Http11NioProtocol:173 - Initializing ProtocolHandler ["http-nio-8080"]
2025-10-02 13:27:00 [main] INFO  StandardService:173 - Starting service [Tomcat]
2025-10-02 13:27:00 [main] INFO  StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/9.0.83]
2025-10-02 13:27:00 [main] INFO  [/]:173 - Initializing Spring embedded WebApplicationContext
2025-10-02 13:27:00 [main] INFO  ServletWebServerApplicationContext:292 - Root WebApplicationContext: initialization completed in 1158 ms
2025-10-02 13:27:00 [main] WARN  UserDetailsServiceAutoConfiguration:89 - 

Using generated security password: 022361a5-88bf-4a30-9945-5bd8a18bec88

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-10-02 13:27:00 [main] INFO  DefaultSecurityFilterChain:55 - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@23ed382c, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6bedd4e4, org.springframework.security.web.context.SecurityContextPersistenceFilter@5ad1904f, org.springframework.security.web.header.HeaderWriterFilter@781711b7, org.springframework.web.filter.CorsFilter@4570d7b6, org.springframework.security.web.authentication.logout.LogoutFilter@20580d4e, maas.bcap.security.JwtAuthFilter@4d68b571, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@f438904, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@22ad1bae, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@72b6832e, org.springframework.security.web.session.SessionManagementFilter@3fa7df1, org.springframework.security.web.access.ExceptionTranslationFilter@3596b249, org.springframework.security.web.access.intercept.AuthorizationFilter@c889805]
2025-10-02 13:27:01 [main] INFO  Http11NioProtocol:173 - Starting ProtocolHandler ["http-nio-8080"]
2025-10-02 13:27:01 [main] INFO  TomcatWebServer:220 - Tomcat started on port(s): 8080 (http) with context path ''
2025-10-02 13:27:01 [main] INFO  BcapApplication:61 - Started BcapApplication in 2.298 seconds (JVM running for 3.059)
2025-10-02 13:27:01 [main] INFO  BcapApplication:18 - Start Application
2025-10-02 13:28:24 [http-nio-8080-exec-1] INFO  [/]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-10-02 13:28:24 [http-nio-8080-exec-1] INFO  DispatcherServlet:525 - Initializing Servlet 'dispatcherServlet'
2025-10-02 13:28:24 [http-nio-8080-exec-1] INFO  DispatcherServlet:547 - Completed initialization in 0 ms
2025-10-02 13:28:24 [http-nio-8080-exec-1] INFO  BcapController:19 - info
2025-10-02 13:34:45 [http-nio-8080-exec-6] INFO  FileManagerService:75 - TelegramUserDataInput(tx_code=SAZ06F010U, client_ip_no=0:0:0:0:0:0:0:1, client_mac=, scrn_id=FileUpload, op_id=1787130271, sync_type=A, async_rspn_yn=0, rspn_svc_code=, ttl_use_flag=0, ttl=0, long_msg_type=1, dst_inst_code=null, fail_knd=null, ap_host_name=null, ap_caller_id=null, lang_type=EN)
2025-10-02 13:34:45 [http-nio-8080-exec-6] INFO  InterfaceTelegram:18 - #################### Interface Tuxedo ####################
2025-10-02 13:34:45 [http-nio-8080-exec-6] INFO  InterfaceTelegram:19 - FileInVo(attach_file_id=null, attach_file_clcd=div1, attach_file_expl=desc1, upd_yn=N, req_clcd=U1, sub1Vos=[FileInSub1Vo(attach_file_id=null, attach_file_seq_no=null, attach_file_clcd=null, del_yn=null, file_nm=279111.jpg, upl_file_size=222793, upl_file_nm=null, file_path=D:/bcap\div1, pfr_rank=0, inp_usr_id=1787130271, inp_pgm_id=FileUpload, chng_usr_id=null, chng_pgm_id=null)])
2025-10-02 13:34:45 [http-nio-8080-exec-6] INFO  InterfaceTelegram:20 - FileOutVo(rson_cd=null, attach_file_id=null, attach_file_clcd=null, attach_file_expl=null, upd_yn=null, req_clcd=null, sub1Vos=null)
2025-10-02 13:34:45 [http-nio-8080-exec-6] INFO  InterfaceTelegram:23 - ByteEncoder
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:11 - java.lang.IllegalAccessException: module java.base does not open java.util to unnamed module @5fcd892a
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - java.base/java.lang.invoke.MethodHandles.privateLookupIn(MethodHandles.java:287)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - mti.com.telegram.util.TelegramUtil.getPacketSize(TelegramUtil.java:333)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - mti.com.telegram.util.TelegramUtil.getPacketSize(TelegramUtil.java:375)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - mti.com.telegram.util.TelegramUtil.getPacketSize(TelegramUtil.java:389)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - mti.com.telegram.util.TelegramBuilder.makeTelegramData(TelegramBuilder.java:132)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - mti.com.telegram.util.TelegramBuilder.getTelegramIn(TelegramBuilder.java:25)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - mti.com.telegram.util.InterfaceTelegram.interfaceTuxedo(InterfaceTelegram.java:24)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - maas.bcap.common.ServiceSupport.tuxedoTransaction(ServiceSupport.java:63)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - maas.bcap.service.FileManagerService.interfaceTuxedo(FileManagerService.java:81)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - maas.bcap.service.FileManagerService.saveFilesToDevonC(FileManagerService.java:34)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - maas.bcap.service.FileUploadService.registerNewFiles(FileUploadService.java:136)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - maas.bcap.service.FileUploadService.upload(FileUploadService.java:77)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - maas.bcap.controller.FileManagerController.upload(FileManagerController.java:47)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - java.base/java.lang.reflect.Method.invoke(Method.java:580)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:205)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:150)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:117)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:895)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:808)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1072)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:965)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1006)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:909)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - javax.servlet.http.HttpServlet.service(HttpServlet.java:555)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:883)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - javax.servlet.http.HttpServlet.service(HttpServlet.java:623)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:209)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:153)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:51)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:178)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:153)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:111)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:178)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:153)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:337)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.access.intercept.AuthorizationFilter.doFilter(AuthorizationFilter.java:96)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:346)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:122)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:116)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:346)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:126)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:81)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:346)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter(AnonymousAuthenticationFilter.java:109)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:346)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter(SecurityContextHolderAwareRequestFilter.java:149)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:346)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter(RequestCacheAwareFilter.java:63)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:346)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - maas.bcap.security.JwtAuthFilter.doFilterInternal(JwtAuthFilter.java:70)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:346)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:103)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:89)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:346)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.filter.CorsFilter.doFilterInternal(CorsFilter.java:91)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:346)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.header.HeaderWriterFilter.doHeadersAfter(HeaderWriterFilter.java:90)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:75)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:346)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter(SecurityContextPersistenceFilter.java:112)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter(SecurityContextPersistenceFilter.java:82)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:346)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:55)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:346)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.session.DisableEncodeUrlFilter.doFilterInternal(DisableEncodeUrlFilter.java:42)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:346)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:221)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:186)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:354)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:267)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:178)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:153)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:178)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:153)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:178)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:153)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:178)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:153)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:168)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:90)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:481)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:130)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:93)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:342)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:390)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:63)
2025-10-02 13:34:45 [http-nio-8080-exec-6] ERROR TelegramBuilder:19 - org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:928)
